Date,Total P&L
2022-06-09,3207.499999999982
2022-06-10,125.0
2022-06-13,-1967.5000000000182
2022-06-14,-2497.499999999991
2022-06-15,0.0
2022-06-16,10152.50000000001
2022-06-17,-819.9999999999818
2022-06-20,-3550.0
2022-06-21,1894.9999999999818
2022-06-22,227.49999999996362
2022-06-23,1107.4999999999818
2022-06-24,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,-815.0000000000091
2022-06-30,-245.00000000002728
2022-07-01,-5304.999999999973
2022-07-04,-4157.500000000027
2022-07-05,-5309.999999999991
2022-07-06,750.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,929.9999999999727
2022-07-14,-1119.9999999999818
2022-07-15,0.0
2022-07-18,102.49999999996362
2022-07-19,170.00000000002728
2022-07-20,0.0
2022-07-21,695.0000000000728
2022-07-22,0.0
2022-07-25,-635.0000000000364
2022-07-26,-145.00000000007276
2022-07-27,1232.4999999999818
2022-07-28,1165.0000000000546
2022-07-29,0.0
2022-08-01,97.50000000003638
2022-08-02,-1779.9999999999272
2022-08-03,-3050.0
2022-08-04,-65.00000000005457
2022-08-05,0.0
2022-08-08,375.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-16,0.0
2022-08-17,-659.9999999999454
2022-08-18,0.0
2022-08-19,3469.999999999982
2022-08-22,1292.5000000000182
2022-08-23,3334.9999999999454
2022-08-24,0.0
2022-08-25,1404.9999999999272
2022-08-26,-565.0000000000546
2022-08-29,694.9999999999818
2022-08-30,5700.0
2022-09-01,-2772.4999999999454
2022-09-02,-117.50000000001819
2022-09-05,0.0
2022-09-06,-67.50000000001819
2022-09-07,-5.00000000001819
2022-09-08,0.0
2022-09-09,-427.4999999999636
2022-09-12,0.0
2022-09-13,0.0
2022-09-14,152.50000000005457
2022-09-15,2772.5000000000364
2022-09-16,2625.0
2022-09-19,-5207.499999999982
2022-09-20,-2337.5
2022-09-21,50.0
2022-09-22,-1592.5000000000182
2022-09-23,3850.0
2022-09-26,-194.9999999999818
2022-09-27,-969.9999999999818
2022-09-28,-3444.999999999982
2022-09-29,1819.9999999999818
2022-09-30,5912.5
2022-10-03,1334.9999999999454
2022-10-04,490.00000000005457
2022-10-06,0.0
2022-10-07,0.0
2022-10-10,359.99999999994543
2022-10-11,3682.499999999982
2022-10-12,227.50000000005457
2022-10-13,-537.5
2022-10-14,450.0
2022-10-17,644.9999999999818
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,750.0
2022-10-21,0.0
2022-10-25,87.5
2022-10-27,0.0
2022-10-28,0.0
2022-10-31,0.0
2022-11-01,0.0
2022-11-02,0.0
2022-11-03,0.0
2022-11-04,0.0
2022-11-07,-2444.999999999982
2022-11-09,200.0
2022-11-10,0.0
2022-11-11,0.0
2022-11-14,0.0
2022-11-15,0.0
2022-11-16,0.0
2022-11-17,0.0
2022-11-18,-960.0000000000364
2022-11-21,0.0
2022-11-22,0.0
2022-11-23,0.0
2022-11-24,2520.0000000000728
2022-11-25,0.0
2022-11-28,-675.0
2022-11-29,0.0
2022-11-30,952.5000000000546
2022-12-01,0.0
2022-12-02,-1375.0
2022-12-05,0.0
2022-12-06,0.0
2022-12-07,0.0
2022-12-08,0.0
2022-12-09,1694.9999999999818
2022-12-12,412.5
2022-12-13,0.0
2022-12-14,0.0
2022-12-15,3694.999999999982
2022-12-16,-4462.5
2022-12-19,1469.9999999999818
2022-12-20,-4317.500000000018
2022-12-21,4207.499999999982
2022-12-22,962.5
2022-12-23,3000.0
2022-12-26,3064.9999999999636
2022-12-27,-3772.5000000000364
2022-12-28,0.0
2022-12-29,1512.5
2022-12-30,-347.49999999994543
2023-01-02,0.0
2023-01-03,0.0
2023-01-04,1992.5000000000182
2023-01-05,-822.5000000000364
2023-01-06,1212.5
2023-01-09,732.4999999999818
2023-01-10,807.4999999999818
2023-01-11,0.0
2023-01-12,-1330.0000000000182
2023-01-13,659.9999999999454
2023-01-16,770.0000000000728
2023-01-17,1437.5
2023-01-18,32.49999999998181
2023-01-19,0.0
2023-01-20,0.0
2023-01-23,0.0
2023-01-24,0.0
2023-01-25,1677.4999999999636
2023-01-27,2800.0
2023-01-30,2220.0000000000728
2023-01-31,-2425.0
2023-02-01,-5397.499999999945
2023-02-02,702.4999999999636
2023-02-03,-5787.5
2023-02-06,-1437.5
2023-02-07,-1150.0
2023-02-08,425.0
2023-02-09,0.0
2023-02-10,0.0
2023-02-13,-197.49999999994543
2023-02-14,57.49999999998181
2023-02-15,857.4999999999818
2023-02-16,0.0
2023-02-17,0.0
2023-02-20,-397.49999999994543
2023-02-21,0.0
2023-02-22,2717.4999999999272
2023-02-23,0.0
2023-02-24,27.49999999996362
2023-02-27,0.0
2023-02-28,-664.9999999999636
2023-03-01,0.0
2023-03-02,434.99999999994543
2023-03-03,927.5000000000546
2023-03-06,0.0
2023-03-08,1150.0
2023-03-09,1300.0
2023-03-10,0.0
2023-03-13,4097.499999999945
2023-03-14,-687.5
2023-03-15,3272.4999999999454
2023-03-16,-1112.5
2023-03-17,-1602.5000000000546
2023-03-20,-2897.5000000000364
2023-03-21,0.0
2023-03-22,0.0
2023-03-23,-2577.4999999999636
2023-03-24,1455.0000000000182
2023-03-27,-2550.0
2023-03-28,-427.50000000005457
2023-03-29,84.99999999994543
2023-03-31,202.50000000005457
2023-04-03,0.0
2023-04-05,572.5000000000364
2023-04-06,-644.9999999999818
2023-04-10,0.0
2023-04-11,0.0
2023-04-12,0.0
2023-04-13,0.0
2023-04-17,-2712.5
2023-04-18,-715.0000000000546
2023-04-19,0.0
2023-04-20,0.0
2023-04-21,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,0.0
2023-04-27,394.9999999999818
2023-04-28,1072.5000000000364
2023-05-02,0.0
2023-05-03,0.0
2023-05-04,1110.0000000000364
2023-05-05,0.0
2023-05-08,760.0000000000364
2023-05-09,0.0
2023-05-10,0.0
2023-05-11,0.0
2023-05-12,0.0
2023-05-15,-1619.9999999999818
2023-05-16,622.5000000000364
2023-05-17,-192.49999999992724
2023-05-18,437.5
2023-05-19,0.0
2023-05-22,219.9999999999818
2023-05-23,0.0
2023-05-24,-2510.0000000000364
2023-05-25,0.0
2023-05-26,990.0000000000546
2023-05-29,0.0
2023-05-30,0.0
2023-05-31,-1450.0
2023-06-01,0.0
2023-06-02,0.0
2023-06-05,0.0
2023-06-06,0.0
2023-06-07,0.0
2023-06-08,-42.50000000001819
2023-06-09,50.0
2023-06-12,0.0
2023-06-13,0.0
2023-06-14,0.0
2023-06-15,0.0
2023-06-16,-830.0000000000182
2023-06-19,259.99999999994543
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,200.0
2023-06-30,665.0000000000546
2023-07-03,0.0
2023-07-04,-2007.4999999999818
2023-07-05,0.0
2023-07-06,37.5
2023-07-07,655.0000000000182
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,235.00000000003638
2023-07-13,0.0
2023-07-14,0.0
2023-07-17,857.4999999999818
2023-07-18,-1320.0000000000728
2023-07-19,0.0
2023-07-20,1302.4999999999636
2023-07-21,-1477.4999999999636
2023-07-24,0.0
2023-07-25,0.0
2023-07-26,0.0
2023-07-27,1237.5
2023-07-28,0.0
2023-07-31,800.0
2023-08-01,0.0
2023-08-02,344.9999999999818
2023-08-03,-1519.9999999999818
2023-08-04,0.0
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,-1094.9999999999818
2023-08-11,0.0
2023-08-14,142.5000000000182
2023-08-16,597.4999999999454
2023-08-17,-472.49999999994543
2023-08-18,0.0
2023-08-21,0.0
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,952.5000000000546
2023-08-25,0.0
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,0.0
2023-08-31,705.0000000000182
2023-09-01,960.0000000000364
2023-09-04,0.0
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,994.9999999999818
2023-09-08,-900.0
2023-09-11,437.5
2023-09-12,-579.9999999999272
2023-09-13,-2.49999999996362
2023-09-14,0.0
2023-09-15,0.0
2023-09-18,0.0
2023-09-20,0.0
2023-09-21,-600.0
2023-09-22,0.0
2023-09-25,0.0
2023-09-26,0.0
2023-09-27,82.49999999998181
2023-09-28,2517.4999999999272
2023-09-29,-1637.5
2023-10-03,0.0
2023-10-04,0.0
2023-10-05,0.0
2023-10-06,0.0
2023-10-09,0.0
2023-10-10,-462.5
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,-1369.9999999999818
2023-10-16,0.0
2023-10-17,0.0
2023-10-18,322.49999999994543
2023-10-19,-757.4999999999818
2023-10-20,0.0
2023-10-23,4179.999999999927
2023-10-25,2630.000000000018
2023-10-26,835.0000000000364
2023-10-27,44.99999999998181
2023-10-30,964.9999999999636
2023-10-31,297.49999999994543
2023-11-01,0.0
2023-11-02,0.0
2023-11-03,0.0
2023-11-06,0.0
2023-11-07,0.0
2023-11-08,0.0
2023-11-09,0.0
2023-11-10,0.0
2023-11-13,0.0
2023-11-15,0.0
2023-11-16,-77.50000000005457
2023-11-17,0.0
2023-11-20,0.0
2023-11-21,0.0
2023-11-22,0.0
2023-11-23,0.0
2023-11-24,0.0
2023-11-28,0.0
2023-11-29,764.9999999999636
2023-11-30,0.0
2023-12-01,0.0
2023-12-04,727.4999999999636
2023-12-05,130.0000000000182
2023-12-06,0.0
2023-12-07,0.0
2023-12-08,0.0
2023-12-11,0.0
2023-12-12,127.49999999996362
2023-12-13,-3955.000000000018
2023-12-14,-50.0
2023-12-15,2535.0000000000364
2023-12-18,-1767.5000000000182
2023-12-19,0.0
2023-12-20,8359.999999999945
2023-12-21,3182.499999999982
2023-12-22,-1184.9999999999454
2023-12-26,-405.0000000000182
2023-12-27,859.9999999999454
2023-12-28,0.0
2023-12-29,0.0
2024-01-01,-2885.0000000000364
2024-01-02,-914.9999999999636
2024-01-03,-97.50000000003638
2024-01-04,0.0
2024-01-05,-1762.5
2024-01-08,3130.000000000018
2024-01-09,172.49999999994543
2024-01-10,0.0
2024-01-11,0.0
2024-01-12,1612.5
2024-01-15,0.0
2024-01-16,0.0
2024-01-17,3607.499999999982
2024-01-18,-5352.500000000055
2024-01-19,0.0
2024-01-20,689.9999999999636
2024-01-23,9419.999999999982
2024-01-24,4187.5
2024-01-25,-1690.0000000000546
2024-01-29,4442.500000000018
2024-01-30,4217.500000000018
2024-01-31,3817.500000000018
2024-02-01,0.0
2024-02-02,-3535.0000000000364
2024-02-05,-5694.999999999982
2024-02-06,1380.0000000000182
2024-02-07,105.00000000001819
2024-02-08,3545.0000000000728
2024-02-09,0.0
2024-02-12,692.5000000000182
2024-02-13,-5130.000000000018
2024-02-14,4332.499999999982
2024-02-15,-2950.0
2024-02-16,0.0
2024-02-19,0.0
2024-02-20,566.2500000000364
2024-02-21,1883.7499999999636
2024-02-22,-5877.499999999964
2024-02-23,0.0
2024-02-26,0.0
2024-02-27,-421.2499999999636
2024-02-28,3883.7500000000546
2024-02-29,167.5000000000182
2024-03-01,2698.7499999999272
2024-03-04,0.0
2024-03-05,0.0
2024-03-06,1355.0000000000182
2024-03-07,0.0
2024-03-11,2043.75
2024-03-12,-2652.4999999999636
2024-03-13,8180.000000000018
2024-03-14,2071.2499999999636
2024-03-15,-971.2499999999636
2024-03-18,-950.0
2024-03-19,962.5
2024-03-20,-1655.0000000000182
2024-03-21,0.0
2024-03-22,521.2500000000546
2024-03-26,0.0
2024-03-27,-310.0000000000364
2024-03-28,1210.0000000000364
2024-04-01,0.0
2024-04-02,0.0
2024-04-03,-479.99999999992724
2024-04-04,-2101.249999999982
2024-04-05,0.0
2024-04-08,-321.2499999999636
2024-04-09,-842.5000000000182
2024-04-10,0.0
2024-04-12,1831.25
2024-04-15,0.0
2024-04-16,0.0
2024-04-18,1815.0000000000546
2024-04-19,5125.0
2024-04-22,0.0
2024-04-23,0.0
2024-04-24,0.0
2024-04-25,2679.9999999999272
2024-04-26,1412.5
2024-04-29,1322.4999999999454
2024-04-30,153.75000000003638
2024-05-02,0.0
2024-05-03,4457.499999999982
2024-05-06,-603.7500000000364
2024-05-07,1583.7500000000546
2024-05-08,104.99999999992724
2024-05-09,5412.5
2024-05-10,-1327.5000000000546
2024-05-13,-5138.749999999982
2024-05-14,0.0
2024-05-15,-1098.7500000000182
2024-05-16,-5526.250000000073
2024-05-17,-405.0000000000182
2024-05-21,-1292.4999999999272
2024-05-22,0.0
2024-05-23,6401.249999999982
2024-05-24,0.0
2024-05-27,-1298.7500000000182
2024-05-28,109.99999999994543
2024-05-29,0.0
2024-05-30,629.9999999999272
2024-05-31,0.0
2024-06-03,548.7500000000182
2024-06-04,22062.5
2024-06-05,-5581.25
2024-06-06,211.2500000000182
2024-06-07,8891.250000000036
2024-06-10,1176.2499999999818
2024-06-11,-2662.5
2024-06-12,-2887.5
2024-06-13,0.0
2024-06-14,0.0
2024-06-18,0.0
2024-06-19,-1203.7500000000364
2024-06-20,0.0
2024-06-21,540.0000000000546
2024-06-24,1681.25
2024-06-25,1546.2500000000546
2024-06-26,1047.4999999999454
2024-06-27,3286.2499999999272
2024-06-28,169.9999999999818
2024-07-01,131.25
2024-07-02,-761.2500000000182
2024-07-03,0.0
2024-07-04,0.0
2024-07-05,-437.5
2024-07-08,0.0
2024-07-09,0.0
2024-07-10,-612.5
2024-07-11,-1915.0000000000546
2024-07-12,275.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-18,2628.7500000000364
2024-07-19,3273.750000000018
2024-07-22,555.0000000000182
2024-07-23,-398.7500000000182
2024-07-24,-2576.249999999982
2024-07-25,1988.7499999999818
2024-07-26,6308.749999999964
2024-07-29,310.0000000000364
2024-07-30,-2611.2499999999272
2024-07-31,0.0
2024-08-01,0.0
2024-08-02,-632.4999999999818
2024-08-05,3464.9999999999636
2024-08-06,5144.999999999982
2024-08-07,0.0
2024-08-08,1053.7500000000364
2024-08-09,0.0
2024-08-12,-477.4999999999636
2024-08-13,1867.5000000000182
2024-08-14,0.0
2024-08-16,-5534.999999999945
2024-08-19,-1280.0000000000182
2024-08-20,0.0
2024-08-21,0.0
2024-08-22,0.0
2024-08-23,0.0
2024-08-26,626.2499999999818
2024-08-27,0.0
2024-08-28,0.0
2024-08-29,-7.50000000007276
2024-08-30,0.0
2024-09-02,0.0
2024-09-03,0.0
2024-09-04,-111.24999999992724
2024-09-05,-413.7499999999818
2024-09-06,3247.4999999999454
2024-09-09,728.7500000000364
2024-09-10,-5156.25
2024-09-11,-580.0000000000182
2024-09-12,5387.5
2024-09-13,0.0
2024-09-16,0.0
2024-09-17,0.0
2024-09-18,-1681.25
2024-09-19,14.99999999996362
2024-09-20,4144.999999999982
2024-09-23,0.0
2024-09-24,0.0
2024-09-25,-18.75
2024-09-26,2276.2500000000728
2024-09-27,0.0
